name,description,url,downloads,owners,owners_urls
channels-redis,Redis-backed ASGI channel layer implementation,https://pypi.org/project/channels-redis/,237520,"andrewgodwin,andrewgodwin_bot,apollo13,carltongibson,Tim.Graham","https://pypi.org/user/andrewgodwin/,https://pypi.org/user/andrewgodwin_bot/,https://pypi.org/user/apollo13/,https://pypi.org/user/carltongibson/,https://pypi.org/user/Tim.Graham/"
aws-cdk.aws-cloudfront,The CDK Construct Library for AWS::CloudFront,https://pypi.org/project/aws-cdk.aws-cloudfront/,240656,"aws-cdk,osa-amazon","https://pypi.org/user/aws-cdk/,https://pypi.org/user/osa-amazon/"
click-log,Logging integration for Click,https://pypi.org/project/click-log/,237628,"geier,untitaker","https://pypi.org/user/geier/,https://pypi.org/user/untitaker/"
pytest-pythonpath,pytest plugin for adding to the PYTHONPATH from command line or configs.,https://pypi.org/project/pytest-pythonpath/,243688,bigsassy,https://pypi.org/user/bigsassy/
image,"Django application that provides cropping, resizing, thumbnailing, overlays and masking for images and videos with the ability to set the center of attention,",https://pypi.org/project/image/,236502,francescortiz,https://pypi.org/user/francescortiz/
bumpversion,Version-bump your software with a single command!,https://pypi.org/project/bumpversion/,235714,"c4urself,peritus","https://pypi.org/user/c4urself/,https://pypi.org/user/peritus/"
autograd-gamma,Autograd compatible approximations to the gamma family of functions,https://pypi.org/project/autograd-gamma/,235731,CamDavidsonPilon,https://pypi.org/user/CamDavidsonPilon/
blobfile,"Read GCS, ABS and local paths with the same interface, clone of tensorflow.io.gfile",https://pypi.org/project/blobfile/,235451,christopherhesse,https://pypi.org/user/christopherhesse/
aws-cdk.aws-cloudformation,The CDK Construct Library for AWS::CloudFormation,https://pypi.org/project/aws-cdk.aws-cloudformation/,239970,"aws-cdk,osa-amazon","https://pypi.org/user/aws-cdk/,https://pypi.org/user/osa-amazon/"
shyaml,YAML for command line,https://pypi.org/project/shyaml/,235400,vaab,https://pypi.org/user/vaab/
pygtrie,A pure Python trie data structure implementation.,https://pypi.org/project/pygtrie/,235187,mina86,https://pypi.org/user/mina86/
Routes,Routing Recognition and Generation Tools,https://pypi.org/project/Routes/,240403,"bbangert,pjenvey","https://pypi.org/user/bbangert/,https://pypi.org/user/pjenvey/"
kmodes,Python implementations of the k-modes and k-prototypes clustering algorithms for clustering categorical data.,https://pypi.org/project/kmodes/,235040,nicodv,https://pypi.org/user/nicodv/
peppercorn,A library for converting a token stream into a data structure for use in web form posts,https://pypi.org/project/peppercorn/,234979,"chrism,stevepiercy,tseaver","https://pypi.org/user/chrism/,https://pypi.org/user/stevepiercy/,https://pypi.org/user/tseaver/"
aioresponses,Mock out requests made by ClientSession from aiohttp package,https://pypi.org/project/aioresponses/,234864,pawel.nuckowski,https://pypi.org/user/pawel.nuckowski/
